Timestamp	Speed (kmph)	Throttle	Steering	Brake	Gear	ImageName
1519522658	18	1.000000	1.000000	0.000000	4	img_0_0_1519522666395600.png
1519522787	20	1.000000	0.000000	0.000000	4	img_0_0_1519522796807900.png
1519522917	21	1.000000	0.000000	0.000000	4	img_0_0_1519522926557900.png
1519523048	22	1.000000	0.000000	0.000000	4	img_0_0_1519523056736100.png
1519523176	23	1.000000	0.000000	0.000000	4	img_0_0_1519523184833400.png
1519523306	24	1.000000	-1.000000	0.000000	4	img_0_0_1519523314904000.png
1519523432	25	1.000000	0.000000	0.000000	4	img_0_0_1519523440835900.png
1519523561	26	1.000000	0.000000	0.000000	4	img_0_0_1519523569844200.png
1519523692	27	1.000000	0.000000	0.000000	4	img_0_0_1519523701080700.png
1519523825	28	1.000000	0.000000	0.000000	N	img_0_0_1519523833504300.png
1519523959	27	1.000000	0.000000	0.000000	3	img_0_0_1519523967183700.png
1519524093	27	1.000000	1.000000	0.000000	3	img_0_0_1519524103033200.png
1519524248	27	1.000000	0.000000	0.000000	3	img_0_0_1519524257002200.png
1519524387	27	1.000000	0.000000	0.000000	3	img_0_0_1519524396386600.png
1519524522	28	1.000000	0.000000	0.000000	3	img_0_0_1519524531527100.png
1519524658	31	1.000000	0.000000	0.000000	3	img_0_0_1519524667569100.png
1519524795	33	1.000000	1.000000	0.000000	3	img_0_0_1519524802609200.png
1519524925	34	1.000000	1.000000	0.000000	3	img_0_0_1519524933570800.png
1519525054	36	1.000000	0.000000	0.000000	3	img_0_0_1519525062427700.png
1519525187	36	1.000000	0.000000	0.000000	N	img_0_0_1519525196251500.png
1519525305	36	1.000000	0.000000	0.000000	2	img_0_0_1519525313843400.png
1519525417	37	1.000000	1.000000	0.000000	2	img_0_0_1519525424581100.png
1519525525	39	1.000000	0.000000	0.000000	2	img_0_0_1519525533465200.png
1519525630	40	1.000000	0.000000	0.000000	2	img_0_0_1519525640040500.png
1519525732	42	0.000000	1.000000	0.000000	2	img_0_0_1519525739456200.png
1519525839	43	-1.000000	1.000000	0.000000	R	img_0_0_1519525847977500.png
1519525952	40	-1.000000	1.000000	0.000000	R	img_0_0_1519525961183100.png
1519526054	37	-1.000000	1.000000	0.000000	R	img_0_0_1519526062452200.png
1519526146	33	-1.000000	1.000000	0.000000	R	img_0_0_1519526154270600.png
1519526236	29	-1.000000	1.000000	0.000000	R	img_0_0_1519526244479700.png
1519526325	26	-1.000000	1.000000	0.000000	R	img_0_0_1519526333893900.png
1519526413	23	-1.000000	1.000000	0.000000	R	img_0_0_1519526421138800.png
1519526496	19	-1.000000	1.000000	0.000000	R	img_0_0_1519526504633800.png
1519526599	15	-1.000000	1.000000	0.000000	R	img_0_0_1519526607513900.png
1519526690	11	0.000000	1.000000	0.000000	N	img_0_0_1519526697777100.png
1519526766	10	0.000000	1.000000	0.000000	N	img_0_0_1519526775978300.png
1519526839	9	0.000000	1.000000	0.000000	N	img_0_0_1519526852018100.png
1519526911	9	0.000000	1.000000	0.000000	N	img_0_0_1519526921330000.png
1519526978	9	1.000000	1.000000	0.000000	N	img_0_0_1519526987471100.png
1519527040	9	1.000000	0.000000	0.000000	N	img_0_0_1519527052987300.png
1519527115	9	1.000000	0.000000	0.000000	N	img_0_0_1519527123014800.png
1519527171	9	1.000000	0.000000	0.000000	1	img_0_0_1519527182583100.png
1519527226	10	1.000000	0.000000	0.000000	1	img_0_0_1519527238680100.png
1519527282	12	1.000000	0.000000	0.000000	1	img_0_0_1519527294150600.png
1519527337	12	1.000000	0.000000	0.000000	1	img_0_0_1519527348731100.png
1519527390	13	1.000000	0.000000	0.000000	1	img_0_0_1519527402139000.png
1519527444	13	1.000000	0.000000	0.000000	1	img_0_0_1519527456536200.png
1519527502	14	1.000000	0.000000	0.000000	1	img_0_0_1519527513177000.png
1519527553	16	1.000000	0.000000	0.000000	1	img_0_0_1519527565801700.png
1519527605	17	1.000000	0.000000	0.000000	1	img_0_0_1519527618645400.png
1519527703	19	1.000000	0.000000	0.000000	1	img_0_0_1519527713962400.png
1519527798	20	1.000000	0.000000	0.000000	1	img_0_0_1519527808617600.png
1519527916	21	1.000000	1.000000	0.000000	1	img_0_0_1519527929994800.png
1519528017	21	1.000000	1.000000	0.000000	1	img_0_0_1519528029402900.png
1519528069	21	1.000000	1.000000	0.000000	N	img_0_0_1519528081936200.png
1519528172	21	1.000000	0.000000	0.000000	N	img_0_0_1519528176862100.png
1519528225	21	1.000000	0.000000	0.000000	2	img_0_0_1519528236320400.png
1519528272	23	1.000000	0.000000	0.000000	2	img_0_0_1519528285478500.png
1519528363	25	1.000000	0.000000	0.000000	2	img_0_0_1519528373220100.png
1519528454	26	1.000000	0.000000	0.000000	2	img_0_0_1519528463070900.png
1519528547	28	1.000000	0.000000	0.000000	2	img_0_0_1519528551583000.png
1519528592	29	1.000000	0.000000	0.000000	2	img_0_0_1519528600085400.png
1519528683	30	1.000000	0.000000	0.000000	2	img_0_0_1519528686892500.png
1519528729	31	1.000000	0.000000	0.000000	2	img_0_0_1519528734979400.png
1519528774	32	1.000000	1.000000	0.000000	2	img_0_0_1519528781848800.png
1519528865	33	1.000000	1.000000	0.000000	2	img_0_0_1519528870792100.png
1519528911	34	1.000000	1.000000	0.000000	2	img_0_0_1519528921696600.png
1519529001	35	1.000000	0.000000	0.000000	2	img_0_0_1519529014034800.png
1519529124	35	1.000000	0.000000	0.000000	N	img_0_0_1519529137507900.png
1519529199	35	1.000000	0.000000	0.000000	N	img_0_0_1519529212475400.png
1519529337	36	1.000000	0.000000	0.000000	3	img_0_0_1519529341978400.png
1519529391	37	1.000000	0.000000	0.000000	3	img_0_0_1519529403245700.png
1519529517	39	1.000000	0.000000	0.000000	3	img_0_0_1519529521398300.png
1519529570	40	1.000000	0.000000	0.000000	3	img_0_0_1519529583025200.png
1519529686	41	1.000000	0.000000	0.000000	3	img_0_0_1519529695792900.png
1519529745	42	1.000000	0.000000	0.000000	3	img_0_0_1519529758587800.png
1519529862	44	1.000000	1.000000	0.000000	3	img_0_0_1519529872042600.png
1519529918	44	1.000000	1.000000	0.000000	3	img_0_0_1519529929635500.png
1519529974	45	1.000000	0.000000	0.000000	3	img_0_0_1519529984633900.png
1519530032	46	1.000000	0.000000	0.000000	3	img_0_0_1519530042418100.png
1519530104	46	1.000000	0.000000	0.000000	3	img_0_0_1519530116503200.png
1519530179	46	1.000000	0.000000	0.000000	3	img_0_0_1519530194781300.png
1519530317	49	1.000000	0.000000	0.000000	3	img_0_0_1519530331198300.png
1519530449	49	1.000000	0.000000	0.000000	N	img_0_0_1519530463195700.png
1519530578	50	1.000000	0.000000	0.000000	2	img_0_0_1519530588965900.png
1519530642	50	1.000000	0.000000	0.000000	2	img_0_0_1519530655565600.png
1519530773	52	1.000000	0.000000	0.000000	2	img_0_0_1519530778512700.png
1519530831	53	1.000000	0.000000	0.000000	2	img_0_0_1519530840666200.png
1519530892	54	1.000000	0.000000	0.000000	2	img_0_0_1519530903109100.png
1519530954	54	1.000000	0.000000	0.000000	2	img_0_0_1519530964880600.png
1519531018	55	1.000000	0.000000	0.000000	2	img_0_0_1519531028878500.png
1519531081	55	1.000000	0.000000	0.000000	2	img_0_0_1519531094685300.png
1519531146	56	1.000000	0.000000	0.000000	2	img_0_0_1519531161251500.png
1519531271	58	1.000000	0.000000	0.000000	2	img_0_0_1519531284430900.png
1519531331	58	1.000000	0.000000	0.000000	2	img_0_0_1519531343947500.png
1519531447	59	1.000000	0.000000	0.000000	N	img_0_0_1519531452532100.png
1519531498	59	1.000000	0.000000	0.000000	N	img_0_0_1519531508319800.png
1519531551	60	1.000000	0.000000	0.000000	3	img_0_0_1519531563957900.png
1519531654	61	1.000000	0.000000	0.000000	3	img_0_0_1519531665347200.png
1519531755	62	1.000000	0.000000	0.000000	3	img_0_0_1519531766114600.png
1519531853	63	1.000000	0.000000	0.000000	3	img_0_0_1519531864065500.png
1519531948	64	1.000000	0.000000	0.000000	3	img_0_0_1519531959388000.png
1519532043	65	1.000000	0.000000	0.000000	3	img_0_0_1519532055824500.png
1519532138	66	1.000000	0.000000	0.000000	3	img_0_0_1519532147537200.png
1519532234	67	1.000000	0.000000	0.000000	3	img_0_0_1519532238624100.png
1519532279	68	1.000000	0.000000	0.000000	3	img_0_0_1519532288630800.png
1519532325	68	1.000000	0.000000	0.000000	3	img_0_0_1519532352755600.png
1519532416	69	1.000000	0.000000	0.000000	3	img_0_0_1519532422122900.png
1519532461	70	1.000000	0.000000	0.000000	3	img_0_0_1519532468463500.png
1519532552	70	1.000000	0.000000	0.000000	3	img_0_0_1519532553829200.png
1519532598	70	1.000000	0.000000	0.000000	N	img_0_0_1519532600548600.png
1519532643	70	1.000000	0.000000	0.000000	N	img_0_0_1519532645882200.png
1519532689	70	1.000000	0.000000	0.000000	N	img_0_0_1519532727870300.png
1519532734	70	1.000000	0.000000	0.000000	4	img_0_0_1519532772832000.png
1519532780	71	1.000000	0.000000	0.000000	4	img_0_0_1519532817571900.png
1519532825	71	1.000000	0.000000	0.000000	4	img_0_0_1519532861357300.png
1519532870	72	1.000000	0.000000	0.000000	4	img_0_0_1519532905496700.png
1519532961	73	1.000000	0.000000	0.000000	4	img_0_0_1519532983682400.png
1519533007	73	1.000000	0.000000	0.000000	4	img_0_0_1519533026959500.png
1519533052	73	1.000000	0.000000	0.000000	4	img_0_0_1519533074807300.png
1519533098	74	1.000000	0.000000	0.000000	4	img_0_0_1519533116817800.png
1519533143	74	1.000000	0.000000	0.000000	4	img_0_0_1519533158517400.png
1519533189	75	1.000000	0.000000	0.000000	4	img_0_0_1519533199859100.png
1519533234	75	1.000000	0.000000	0.000000	4	img_0_0_1519533243377300.png
1519533280	75	1.000000	0.000000	0.000000	4	img_0_0_1519533292960600.png
1519533371	76	1.000000	0.000000	0.000000	4	img_0_0_1519533381338400.png
1519533416	76	1.000000	0.000000	0.000000	4	img_0_0_1519533425284900.png
1519533461	77	1.000000	0.000000	0.000000	4	img_0_0_1519533468692400.png
1519533507	77	1.000000	0.000000	0.000000	4	img_0_0_1519533514364700.png
1519533552	78	1.000000	0.000000	0.000000	4	img_0_0_1519533560064900.png
1519533598	78	1.000000	0.000000	0.000000	N	img_0_0_1519533604699100.png
1519533643	78	1.000000	0.000000	0.000000	N	img_0_0_1519533650611000.png
1519533689	78	1.000000	0.000000	0.000000	N	img_0_0_1519533695868200.png
1519533734	78	0.000000	0.000000	0.000000	N	img_0_0_1519533742904700.png
1519533780	78	0.000000	0.000000	0.000000	3	img_0_0_1519533793547100.png
1519533871	78	0.000000	0.000000	0.000000	3	img_0_0_1519533875823900.png
1519533916	78	0.000000	0.000000	0.000000	3	img_0_0_1519533921029400.png
1519533961	78	0.000000	0.000000	0.000000	3	img_0_0_1519533966099400.png
1519534007	78	0.000000	0.000000	0.000000	3	img_0_0_1519534011734500.png
1519534052	78	0.000000	0.000000	0.000000	3	img_0_0_1519534057082800.png
1519534098	77	0.000000	0.000000	0.000000	3	img_0_0_1519534102373900.png
1519534143	77	0.000000	0.000000	0.000000	3	img_0_0_1519534146854400.png
1519534189	77	0.000000	0.000000	0.000000	3	img_0_0_1519534192800700.png
1519534234	77	0.000000	0.000000	0.000000	3	img_0_0_1519534242579400.png
1519534280	77	-1.000000	0.000000	0.000000	R	img_0_0_1519534292715500.png
1519534370	74	-1.000000	0.000000	0.000000	R	img_0_0_1519534378102400.png
1519534416	73	-1.000000	0.000000	0.000000	R	img_0_0_1519534420709400.png
1519534461	72	-1.000000	0.000000	0.000000	R	img_0_0_1519534466411200.png
1519534507	70	-1.000000	0.000000	0.000000	R	img_0_0_1519534509899600.png
1519534552	69	-1.000000	0.000000	0.000000	R	img_0_0_1519534555570600.png
1519534598	67	-1.000000	0.000000	0.000000	R	img_0_0_1519534600306400.png
1519534643	66	-1.000000	0.000000	0.000000	R	img_0_0_1519534646745300.png
1519534689	64	-1.000000	0.000000	0.000000	R	img_0_0_1519534692508200.png
1519534734	63	-1.000000	0.000000	0.000000	R	img_0_0_1519534742630800.png
1519534779	61	-1.000000	0.000000	0.000000	R	img_0_0_1519534792552800.png
1519534869	58	-1.000000	0.000000	0.000000	R	img_0_0_1519534875679900.png
1519534914	56	-1.000000	0.000000	0.000000	R	img_0_0_1519534917336100.png
1519534958	55	-1.000000	0.000000	0.000000	R	img_0_0_1519534963165200.png
1519535003	53	-1.000000	0.000000	0.000000	R	img_0_0_1519535007706900.png
1519535047	51	-1.000000	0.000000	0.000000	R	img_0_0_1519535051528300.png
1519535092	50	-1.000000	0.000000	0.000000	R	img_0_0_1519535095838100.png
1519535136	48	-1.000000	0.000000	0.000000	R	img_0_0_1519535142534400.png
1519535180	46	-1.000000	0.000000	0.000000	R	img_0_0_1519535192646300.png
1519535268	43	-1.000000	0.000000	0.000000	R	img_0_0_1519535270761200.png
1519535311	41	0.000000	0.000000	0.000000	N	img_0_0_1519535315284900.png
1519535355	41	0.000000	0.000000	0.000000	N	img_0_0_1519535359223200.png
1519535399	41	1.000000	0.000000	0.000000	N	img_0_0_1519535403113300.png
1519535442	41	1.000000	0.000000	0.000000	N	img_0_0_1519535449355200.png
1519535485	41	1.000000	0.000000	0.000000	N	img_0_0_1519535492520800.png
1519535528	41	1.000000	0.000000	0.000000	N	img_0_0_1519535542813000.png
1519535614	41	1.000000	0.000000	0.000000	N	img_0_0_1519535620242600.png
1519535657	41	1.000000	0.000000	0.000000	N	img_0_0_1519535662432100.png
1519535700	41	1.000000	0.000000	0.000000	N	img_0_0_1519535705162700.png
1519535743	40	1.000000	0.000000	0.000000	N	img_0_0_1519535749166800.png
1519535785	40	1.000000	1.000000	0.000000	N	img_0_0_1519535792595000.png
1519535827	41	1.000000	1.000000	0.000000	1	img_0_0_1519535842762800.png
1519535912	41	0.000000	1.000000	0.000000	1	img_0_0_1519535918147500.png
1519535954	41	0.000000	1.000000	0.000000	1	img_0_0_1519535960257100.png
1519535996	41	0.000000	1.000000	0.000000	1	img_0_0_1519536003193500.png
1519536038	41	0.000000	1.000000	0.000000	1	img_0_0_1519536044570100.png
1519536080	41	0.000000	1.000000	0.000000	1	img_0_0_1519536093193800.png
1519536163	40	0.000000	0.000000	0.000000	1	img_0_0_1519536171967100.png
1519536204	40	0.000000	0.000000	0.000000	1	img_0_0_1519536215816000.png
1519536246	39	0.000000	0.000000	0.000000	1	img_0_0_1519536259517100.png
1519536287	39	0.000000	0.000000	0.000000	1	img_0_0_1519536310185100.png
1519536328	39	0.000000	0.000000	0.000000	1	img_0_0_1519536365545800.png
1519536472	39	0.000000	1.000000	0.000000	1	img_0_0_1519536486828700.png
1519536611	38	0.000000	1.000000	0.000000	1	img_0_0_1519536624147800.png
1519536702	37	0.000000	1.000000	0.000000	1	img_0_0_1519536711165800.png
1519536790	35	0.000000	1.000000	0.000000	1	img_0_0_1519536805220400.png
1519536922	34	0.000000	1.000000	0.000000	1	img_0_0_1519536931856300.png
1519537077	32	0.000000	1.000000	0.000000	1	img_0_0_1519537086085500.png
1519537252	31	0.000000	1.000000	0.000000	1	img_0_0_1519537263124600.png
1519537465	30	0.000000	0.000000	0.000000	1	img_0_0_1519537472915100.png
1519537709	28	0.000000	0.000000	0.000000	1	img_0_0_1519537717838900.png
1519537967	27	0.000000	0.000000	0.000000	1	img_0_0_1519537975664300.png
1519538242	26	0.000000	0.000000	0.000000	1	img_0_0_1519538250618400.png
1519538535	25	0.000000	0.000000	0.000000	1	img_0_0_1519538544182400.png
1519538852	24	1.000000	0.000000	0.000000	1	img_0_0_1519538860472800.png
1519539161	24	1.000000	0.000000	0.000000	1	img_0_0_1519539170035500.png
1519539477	24	0.000000	-1.000000	0.000000	1	img_0_0_1519539484630100.png
1519539790	25	0.000000	0.000000	0.000000	1	img_0_0_1519539798489500.png
1519540102	25	1.000000	0.000000	0.000000	1	img_0_0_1519540109797000.png
1519540422	24	1.000000	0.000000	0.000000	1	img_0_0_1519540430513600.png
1519540754	25	1.000000	0.000000	0.000000	1	img_0_0_1519540850079000.png
1519541435	27	1.000000	0.000000	0.000000	N	img_0_0_1519541503396700.png
1519542111	28	1.000000	0.000000	0.000000	2	img_0_0_1519542120074900.png
1519542422	30	1.000000	0.000000	0.000000	2	img_0_0_1519542432522400.png
1519542737	31	1.000000	0.000000	0.000000	2	img_0_0_1519542746486500.png
1519543052	33	1.000000	0.000000	0.000000	2	img_0_0_1519543060409700.png
1519543363	34	1.000000	0.000000	0.000000	2	img_0_0_1519543371639800.png
1519543674	36	1.000000	0.000000	0.000000	2	img_0_0_1519543682377400.png
1519543983	36	1.000000	0.000000	0.000000	2	img_0_0_1519543991340700.png
1519544294	36	1.000000	0.000000	0.000000	2	img_0_0_1519544302113000.png
1519544604	38	1.000000	0.000000	0.000000	N	img_0_0_1519544612144200.png
1519544916	38	1.000000	0.000000	0.000000	N	img_0_0_1519544924292000.png
1519545227	39	1.000000	0.000000	0.000000	3	img_0_0_1519545236471700.png
1519545543	41	1.000000	0.000000	0.000000	3	img_0_0_1519545552760200.png
1519545864	42	1.000000	0.000000	0.000000	3	img_0_0_1519545874186800.png
1519546182	44	1.000000	0.000000	0.000000	3	img_0_0_1519546190288300.png
1519546497	45	1.000000	0.000000	0.000000	3	img_0_0_1519546505660800.png
1519546806	46	1.000000	0.000000	0.000000	3	img_0_0_1519546816135900.png
1519547135	47	1.000000	0.000000	0.000000	3	img_0_0_1519547142929200.png
1519547439	49	1.000000	0.000000	0.000000	3	img_0_0_1519547448112600.png
1519547747	50	1.000000	0.000000	0.000000	3	img_0_0_1519547755861400.png
1519548061	50	1.000000	0.000000	0.000000	N	img_0_0_1519548070045000.png
1519548374	50	1.000000	0.000000	0.000000	2	img_0_0_1519548382614800.png
1519548679	51	1.000000	0.000000	0.000000	2	img_0_0_1519548687539000.png
1519548985	52	1.000000	0.000000	0.000000	2	img_0_0_1519548993309900.png
1519549292	53	1.000000	0.000000	0.000000	2	img_0_0_1519549302699000.png
1519549597	54	1.000000	0.000000	0.000000	2	img_0_0_1519549605693100.png
1519549900	55	1.000000	0.000000	0.000000	2	img_0_0_1519549907921500.png
1519550205	56	1.000000	0.000000	0.000000	2	img_0_0_1519550213488900.png
1519550512	58	1.000000	0.000000	0.000000	2	img_0_0_1519550521925800.png
1519550815	59	1.000000	0.000000	0.000000	2	img_0_0_1519550823769500.png
1519551114	60	1.000000	0.000000	0.000000	N	img_0_0_1519551128389800.png
1519551713	61	1.000000	0.000000	0.000000	3	img_0_0_1519551720228200.png
1519552011	62	0.000000	0.000000	0.000000	3	img_0_0_1519552019449200.png
1519552328	63	0.000000	0.000000	0.000000	3	img_0_0_1519552337292600.png
1519552627	64	0.000000	0.000000	0.000000	3	img_0_0_1519552634236800.png
1519552918	64	0.000000	0.000000	0.000000	3	img_0_0_1519552927364200.png
1519553212	63	0.000000	0.000000	0.000000	3	img_0_0_1519553223612600.png
1519553510	63	0.000000	0.000000	0.000000	3	img_0_0_1519553519847400.png
1519553805	63	0.000000	0.000000	0.000000	3	img_0_0_1519553813725000.png
1519554096	63	-1.000000	0.000000	0.000000	R	img_0_0_1519554105511900.png
1519554386	60	-1.000000	0.000000	0.000000	R	img_0_0_1519554395502400.png
1519554674	57	0.000000	0.000000	0.000000	N	img_0_0_1519554686305600.png
1519554964	57	0.000000	0.000000	0.000000	N	img_0_0_1519554974412300.png
1519555251	56	0.000000	0.000000	0.000000	N	img_0_0_1519555260330400.png
1519555542	56	0.000000	0.000000	0.000000	N	img_0_0_1519555551528800.png
1519555830	56	0.000000	0.000000	0.000000	N	img_0_0_1519555839848500.png
1519556130	56	0.000000	0.000000	0.000000	N	img_0_0_1519556138933000.png
1519556412	56	-1.000000	0.000000	0.000000	R	img_0_0_1519556421843400.png
1519556692	54	-1.000000	0.000000	0.000000	R	img_0_0_1519556702280200.png
1519556971	51	-1.000000	0.000000	0.000000	R	img_0_0_1519556980745900.png
1519557248	48	-1.000000	1.000000	0.000000	R	img_0_0_1519557257383900.png
1519557542	45	-1.000000	1.000000	0.000000	R	img_0_0_1519557552906000.png
1519557815	42	-1.000000	1.000000	0.000000	R	img_0_0_1519557824239400.png
1519558095	39	-1.000000	1.000000	0.000000	R	img_0_0_1519558103840500.png
1519558372	35	0.000000	0.000000	0.000000	N	img_0_0_1519558381068400.png
1519558650	34	0.000000	1.000000	0.000000	N	img_0_0_1519558659805800.png
1519558922	34	0.000000	1.000000	0.000000	N	img_0_0_1519558931597700.png
1519559187	33	1.000000	1.000000	0.000000	N	img_0_0_1519559196705800.png
1519559440	33	1.000000	1.000000	0.000000	N	img_0_0_1519559451019000.png
1519559679	33	1.000000	1.000000	0.000000	N	img_0_0_1519559688835600.png
1519559913	32	1.000000	0.000000	0.000000	1	img_0_0_1519559922710300.png
1519560148	32	1.000000	1.000000	0.000000	1	img_0_0_1519560157099500.png
1519560373	32	1.000000	1.000000	0.000000	1	img_0_0_1519560381468500.png
1519560592	32	1.000000	1.000000	0.000000	1	img_0_0_1519560600645200.png
1519560791	31	1.000000	1.000000	0.000000	1	img_0_0_1519560801386900.png
1519560976	31	1.000000	1.000000	0.000000	1	img_0_0_1519560985761400.png
1519561166	30	1.000000	1.000000	0.000000	1	img_0_0_1519561176225100.png
1519561371	29	1.000000	0.000000	0.000000	1	img_0_0_1519561380952200.png
1519561604	28	1.000000	0.000000	0.000000	N	img_0_0_1519561613619200.png
1519561852	27	1.000000	-1.000000	0.000000	N	img_0_0_1519561859648000.png
1519562141	27	1.000000	-1.000000	0.000000	2	img_0_0_1519562149855000.png
1519562431	28	1.000000	0.000000	0.000000	2	img_0_0_1519562440003400.png
1519562745	29	1.000000	-1.000000	0.000000	2	img_0_0_1519562756112300.png
1519563038	31	1.000000	-1.000000	0.000000	2	img_0_0_1519563046006900.png
1519563324	33	0.000000	-1.000000	0.000000	2	img_0_0_1519563333093200.png
1519563607	34	-1.000000	-1.000000	0.000000	R	img_0_0_1519563616875000.png
1519563890	31	0.000000	-1.000000	0.000000	N	img_0_0_1519563902609600.png
1519564182	30	0.000000	-1.000000	0.000000	N	img_0_0_1519564191598300.png
1519564469	30	0.000000	0.000000	0.000000	N	img_0_0_1519564478677200.png
1519564752	29	0.000000	0.000000	0.000000	N	img_0_0_1519564761659700.png
1519565025	29	0.000000	-1.000000	0.000000	N	img_0_0_1519565034670400.png
1519565262	29	0.000000	-1.000000	0.000000	1	img_0_0_1519565271773300.png
1519565500	29	0.000000	0.000000	0.000000	1	img_0_0_1519565508827400.png
1519565733	29	0.000000	0.000000	0.000000	1	img_0_0_1519565742624300.png
1519565954	28	0.000000	0.000000	0.000000	1	img_0_0_1519565963692700.png
1519566176	28	0.000000	0.000000	0.000000	1	img_0_0_1519566186137300.png
1519566395	27	0.000000	1.000000	0.000000	1	img_0_0_1519566404996900.png
1519566608	26	0.000000	1.000000	0.000000	1	img_0_0_1519566617122800.png
1519566823	26	0.000000	0.000000	0.000000	1	img_0_0_1519566834254800.png
1519567043	25	0.000000	0.000000	0.000000	1	img_0_0_1519567052062900.png
1519567261	25	0.000000	0.000000	0.000000	1	img_0_0_1519567271287900.png
1519567483	24	0.000000	0.000000	0.000000	1	img_0_0_1519567492129100.png
1519567705	24	0.000000	0.000000	0.000000	1	img_0_0_1519567714738600.png
1519567934	23	0.000000	0.000000	0.000000	1	img_0_0_1519567945459700.png
1519568167	23	0.000000	0.000000	0.000000	1	img_0_0_1519568176475000.png
1519568386	23	0.000000	0.000000	0.000000	1	img_0_0_1519568397219700.png
1519568608	22	1.000000	0.000000	0.000000	1	img_0_0_1519568619403200.png
1519568827	22	1.000000	0.000000	0.000000	1	img_0_0_1519568836313500.png
1519569046	22	1.000000	0.000000	0.000000	1	img_0_0_1519569054413500.png
1519569264	23	1.000000	0.000000	0.000000	1	img_0_0_1519569273744100.png
1519569476	25	1.000000	0.000000	0.000000	N	img_0_0_1519569484895600.png
1519569693	25	1.000000	0.000000	0.000000	N	img_0_0_1519569702562000.png
1519569908	25	1.000000	0.000000	0.000000	2	img_0_0_1519569917423700.png
1519570137	27	1.000000	1.000000	0.000000	2	img_0_0_1519570145288600.png
1519570349	29	1.000000	0.000000	0.000000	2	img_0_0_1519570358299700.png
1519570565	31	1.000000	0.000000	0.000000	2	img_0_0_1519570575019200.png
1519570779	32	1.000000	0.000000	0.000000	2	img_0_0_1519570788132500.png
1519570993	33	1.000000	0.000000	0.000000	2	img_0_0_1519571004322600.png
1519571210	33	1.000000	0.000000	0.000000	2	img_0_0_1519571219038700.png
1519571422	35	1.000000	0.000000	0.000000	2	img_0_0_1519571430646400.png
1519571638	37	1.000000	0.000000	0.000000	2	img_0_0_1519571647833900.png
1519571850	37	1.000000	0.000000	0.000000	N	img_0_0_1519571858011800.png
1519572058	38	1.000000	0.000000	0.000000	3	img_0_0_1519572071169500.png
1519572273	39	1.000000	1.000000	0.000000	3	img_0_0_1519572283916300.png
1519572481	41	1.000000	0.000000	0.000000	3	img_0_0_1519572489996600.png
1519572689	42	1.000000	0.000000	0.000000	3	img_0_0_1519572701561300.png
1519572896	43	1.000000	0.000000	0.000000	3	img_0_0_1519572904768400.png
